# Source: GENCODE
# Version: 43
# GenomeBuild: GRCh38
# URL: https://ftp.ebi.ac.uk/pub/databases/gencode/Gencode_human/release_43/gencode.v43.annotation.gtf.gz
# Assays:
# BiosampleAgnostic: True
# BiosampleTermName:
# BiosampleTermID:
# Metadata:
TSSChr	TSSStart	TSSEnd	GeneSymbol	GeneEnsemblID	GeneStrand
chr13	42872744	42872745	LINC00428	ENSG00000229546	-
chr13	42992312	42992313	EPSTI1	ENSG00000133106	-
chr13	43023225	43023226	DNAJC15	ENSG00000120675	+
chr13	43113164	43113165	LINC00400	ENSG00000229928	+
chr13	43786980	43786981	ENOX1	ENSG00000120658	-
chr13	43879690	43879691	CCDC122	ENSG00000151773	-
chr13	43879832	43879833	LACC1	ENSG00000179630	+
chr13	44022334	44022335	LINC00284	ENSG00000233725	+
chr13	44147735	44147736	LINC00390	ENSG00000226519	-
chr13	44161257	44161258	SMIM2	ENSG00000139656	-
chr13	44373841	44373842	SERP2	ENSG00000151778	+
chr13	44405984	44405985	TUSC8	ENSG00000237361	-
chr13	44576565	44576566	TSC22D1	ENSG00000102804	-
chr13	44809630	44809631	LINC00330	ENSG00000235097	-
chr13	44989478	44989479	NUFIP1	ENSG00000083635	-
chr13	44989529	44989530	GPALPP1	ENSG00000133114	+
chr13	45120495	45120496	GTF2F2	ENSG00000188342	+
chr13	45201040	45201041	KCTD4	ENSG00000180332	-
chr13	45341284	45341285	TPT1	ENSG00000133112	-
chr13	45341344	45341345	TPT1-AS1	ENSG00000170919	+
chr13	45418455	45418456	SLC25A30	ENSG00000174032	-
chr13	45418161	45418162	SLC25A30-AS1	ENSG00000251015	+
chr13	45464894	45464895	COG3	ENSG00000136152	+
chr13	45615739	45615740	ERICH6B	ENSG00000165837	-
chr13	45701184	45701185	LINC01055	ENSG00000235366	-
chr13	45702303	45702304	SPERT	ENSG00000174015	+
chr13	45851711	45851712	SIAH3	ENSG00000215475	-
chr13	46052778	46052779	ZC3H13	ENSG00000123200	-
chr13	46105076	46105077	CPB2	ENSG00000080618	-
chr13	46182324	46182325	LCP1	ENSG00000136167	-
chr13	46211942	46211943	LRRC63	ENSG00000173988	+
chr13	46297844	46297845	LINC00563	ENSG00000261097	-
chr13	46387500	46387501	RUBCNL	ENSG00000102445	-
chr13	46466776	46466777	LINC01198	ENSG00000231817	-
chr13	46553160	46553161	LRCH1	ENSG00000136141	+
chr13	46797232	46797233	ESD	ENSG00000139684	-
chr13	46897076	46897077	HTR2A	ENSG00000102468	-
chr13	47932622	47932623	LINC00562	ENSG00000260388	-
chr13	48001326	48001327	SUCLA2	ENSG00000136143	-
chr13	48037566	48037567	NUDT15	ENSG00000136159	+
chr13	48095141	48095142	MED4	ENSG00000136146	-
chr13	48233137	48233138	ITM2B	ENSG00000136156	+
chr13	48303661	48303662	LINC00441	ENSG00000231473	-
chr13	48303746	48303747	RB1	ENSG00000139687	+
chr13	48444704	48444705	LPAR6	ENSG00000139679	-
chr13	48533256	48533257	RCBTB2	ENSG00000136161	-
chr13	48580901	48580902	LINC00462	ENSG00000233610	-
chr13	48653710	48653711	CYSLTR2	ENSG00000152207	+
chr13	48976608	48976609	FNDC3A	ENSG00000102531	+
chr13	49220337	49220338	MLNR	ENSG00000102539	+
chr13	49247910	49247911	CDADC1	ENSG00000102543	+
chr13	49401538	49401539	CAB39L	ENSG00000102547	-
chr13	49444292	49444293	SETDB2	ENSG00000136169	+
chr13	49495609	49495610	PHF11	ENSG00000136147	+
chr13	49585583	49585584	RCBTB1	ENSG00000136144	-
chr13	49628298	49628299	ARL11	ENSG00000152213	+
chr13	49691487	49691488	EBPL	ENSG00000123179	-
chr13	49792921	49792922	KPNA3	ENSG00000102753	-
chr13	49936501	49936502	SPRYD7	ENSG00000123178	-
chr13	49997006	49997007	TRIM13	ENSG00000204977	+
chr13	50015253	50015254	KCNRG	ENSG00000198553	+
chr13	50082168	50082169	DLEU1	ENSG00000176124	+
chr13	50527449	50527450	DLEU1-AS1	ENSG00000229323	-
chr13	50843939	50843940	DLEU7	ENSG00000186047	-
chr13	50909677	50909678	RNASEH2B	ENSG00000136104	+
chr13	51172388	51172389	LINC00371	ENSG00000226792	-
chr13	51222333	51222334	FAM124A	ENSG00000150510	+
chr13	51341031	51341032	SERPINE3	ENSG00000253309	+
chr13	51453139	51453140	INTS6	ENSG00000102786	-
chr13	51584347	51584348	WDFY2	ENSG00000139668	+
chr13	51804162	51804163	DHRS12	ENSG00000102796	-
chr13	51845150	51845151	LINC00282	ENSG00000281106	-
chr13	51861947	51861948	CCDC70	ENSG00000123171	+
chr13	52011494	52011495	ATP7B	ENSG00000123191	-
chr13	52012386	52012387	ALG11	ENSG00000253710	+
chr13	52024690	52024691	UTP14C	ENSG00000253797	+
chr13	52129092	52129093	NEK5	ENSG00000197168	-
chr13	52159861	52159862	NEK3	ENSG00000136098	-
chr13	52406494	52406495	THSD1	ENSG00000136114	-
chr13	52450678	52450679	VPS36	ENSG00000136100	-
chr13	52455359	52455360	CKAP2	ENSG00000136108	+
chr13	52617469	52617470	HNRNPA1L2	ENSG00000139675	+
chr13	52652690	52652691	SUGT1	ENSG00000165416	+
chr13	52739812	52739813	CNMD	ENSG00000136110	-
chr13	52848640	52848641	PCDH8	ENSG00000136099	-
chr13	53028740	53028741	OLFM4	ENSG00000102837	+
chr13	53151900	53151901	LINC01065	ENSG00000237092	-
chr13	53815418	53815419	LINC00558	ENSG00000261517	+
chr13	54132871	54132872	LINC00458	ENSG00000234787	-
chr13	57140917	57140918	PRR20D	ENSG00000227151	+
chr13	57140917	57140918	PRR20C	ENSG00000229665	+
chr13	57140917	57140918	PRR20B	ENSG00000204918	+
chr13	57140917	57140918	PRR20A	ENSG00000204919	+
chr13	57147487	57147488	PRR20E	ENSG00000234278	+
chr13	57631654	57631655	PCDH17	ENSG00000118946	+
chr13	58233117	58233118	LINC00374	ENSG00000232954	-
chr13	60163985	60163986	DIAPH3	ENSG00000139734	-
chr13	60268104	60268105	LINC00434	ENSG00000227336	-
chr13	60396456	60396457	TDRD3	ENSG00000083544	+
chr13	60672954	60672955	LINC00378	ENSG00000225249	+
chr13	61415522	61415523	PCDH20	ENSG00000280165	-
chr13	62029548	62029549	LINC00358	ENSG00000229578	-
chr13	62212281	62212282	LINC01075	ENSG00000230142	+
chr13	62796692	62796693	LINC00448	ENSG00000228669	-
chr13	63328094	63328095	LINC00376	ENSG00000227564	-
chr13	64076011	64076012	LINC00355	ENSG00000227674	-
chr13	65866046	65866047	LINC01052	ENSG00000234767	+
chr13	67230336	67230337	PCDH9	ENSG00000184226	-
chr13	67372386	67372387	LINC00364	ENSG00000230040	+
chr13	68885325	68885326	LINC00550	ENSG00000281778	-
chr13	69222345	69222346	LINC00383	ENSG00000235221	+
chr13	70108493	70108494	KLHL1	ENSG00000150361	-
chr13	71015140	71015141	LINC00348	ENSG00000226846	+
chr13	71867192	71867193	DACH1	ENSG00000276644	-
chr13	72727800	72727801	MZT1	ENSG00000204899	-
chr13	72727748	72727749	BORA	ENSG00000136122	+
chr13	72782128	72782129	DIS3	ENSG00000083520	-
chr13	72782091	72782092	PIBF1	ENSG00000083535	+
chr13	73058791	73058792	KLF5	ENSG00000102554	+
chr13	73564243	73564244	LINC00392	ENSG00000228295	+
chr13	74133929	74133930	KLF12	ENSG00000118922	-
chr13	74231443	74231444	LINC00402	ENSG00000235532	+
chr13	74419172	74419173	LINC00381	ENSG00000226240	+
chr13	74552842	74552843	LINC00347	ENSG00000236678	+
chr13	75240587	75240588	LINC01078	ENSG00000223880	+
chr13	75482168	75482169	TBC1D4	ENSG00000136111	-
chr13	75537872	75537873	COMMD6	ENSG00000188243	-
chr13	75549749	75549750	UCHL3	ENSG00000118939	+
chr13	75620433	75620434	LMO7	ENSG00000136153	+
chr13	75871037	75871038	LMO7DN	ENSG00000178734	+
chr13	75876885	75876886	LMO7DN-IT1	ENSG00000223458	+
chr13	76886405	76886406	KCTD12	ENSG00000178695	-
chr13	76952488	76952489	ACOD1	ENSG00000102794	+
chr13	76991923	76991924	CLN5	ENSG00000102805	+
chr13	77027196	77027197	FBXL3	ENSG00000005812	-
chr13	77327042	77327043	MYCBP2	ENSG00000005810	-
chr13	77075513	77075514	MYCBP2-AS1	ENSG00000236051	+
chr13	77535673	77535674	SCEL	ENSG00000136155	+
chr13	77741159	77741160	SLAIN1	ENSG00000139737	+
chr13	77818936	77818937	EDNRB-AS1	ENSG00000225579	+
chr13	77918831	77918832	EDNRB	ENSG00000136160	-
chr13	77994773	77994774	LINC01069	ENSG00000236133	-
chr13	78012882	78012883	LINC00446	ENSG00000229249	+
chr13	78603560	78603561	POU4F1	ENSG00000152192	-
chr13	78659179	78659180	RNF219	ENSG00000152193	-
chr13	78840050	78840051	LINC00331	ENSG00000225427	-
chr13	79406221	79406222	RBM26	ENSG00000139746	-
chr13	79481123	79481124	NDFIP2	ENSG00000102471	+
chr13	79566726	79566727	LINC01068	ENSG00000227676	+
chr13	79804385	79804386	LINC01038	ENSG00000229011	+
chr13	79872585	79872586	LINC00382	ENSG00000229175	+
chr13	80011076	80011077	LINC01080	ENSG00000281721	+
chr13	80339659	80339660	SPRY2	ENSG00000136158	-
chr13	81018390	81018391	LINC00377	ENSG00000229246	+
chr13	81226983	81226984	LINC00564	ENSG00000260094	-
chr13	83882393	83882394	SLITRK1	ENSG00000178235	-
chr13	84140601	84140602	LINC00333	ENSG00000233349	+
chr13	85148057	85148058	LINC00375	ENSG00000226370	-
chr13	85363602	85363603	LINC00351	ENSG00000226317	+
chr13	85799348	85799349	SLITRK6	ENSG00000184564	-
chr13	86911919	86911920	LINC00430	ENSG00000233528	+
chr13	87670963	87670964	MIR4500HG	ENSG00000228824	-
chr13	87672614	87672615	SLITRK5	ENSG00000165300	+
chr13	87810520	87810521	LINC00397	ENSG00000223404	-
chr13	88540828	88540829	LINC00433	ENSG00000229443	+
chr13	88626852	88626853	LINC00560	ENSG00000261666	+
chr13	89236890	89236891	LINC01047	ENSG00000232225	-
chr13	89235290	89235291	LINC00440	ENSG00000234660	+
chr13	89500509	89500510	LINC01040	ENSG00000226037	-
chr13	89564413	89564414	LINC00353	ENSG00000236176	-
chr13	90119717	90119718	LINC00559	ENSG00000261446	-
chr13	90493287	90493288	LINC01049	ENSG00000234384	+
chr13	90926597	90926598	LINC00410	ENSG00000231674	-
chr13	91091439	91091440	LINC00380	ENSG00000234625	-
chr13	91211698	91211699	LINC00379	ENSG00000229557	-
chr13	91347819	91347820	MIR17HG	ENSG00000215417	+
chr13	91398618	91398619	GPC5	ENSG00000179399	+
chr13	93045340	93045341	LINC00363	ENSG00000232849	+
chr13	93226807	93226808	GPC6	ENSG00000183098	+
chr13	94549413	94549414	DCT	ENSG00000080166	-
chr13	94596275	94596276	TGDS	ENSG00000088451	-
chr13	94601849	94601850	GPR180	ENSG00000152749	+
chr13	94712543	94712544	SOX21	ENSG00000125285	-
chr13	94712715	94712716	SOX21-AS1	ENSG00000227640	+
chr13	94960040	94960041	LINC00557	ENSG00000260962	+
chr13	95301446	95301447	ABCC4	ENSG00000125257	-
chr13	95433598	95433599	CLDN10	ENSG00000134873	+
chr13	95644706	95644707	DZIP1	ENSG00000134874	-
chr13	95676925	95676926	DNAJC3-AS1	ENSG00000247400	-
chr13	95677138	95677139	DNAJC3	ENSG00000102580	+
chr13	96053482	96053483	UGGT2	ENSG00000102595	-
chr13	96090838	96090839	HS6ST3	ENSG00000185352	+
chr13	96994476	96994477	OXGR1	ENSG00000165621	-
chr13	97179622	97179623	LINC00456	ENSG00000233124	-
chr13	97222295	97222296	MBNL2	ENSG00000139793	+
chr13	97434220	97434221	RAP2A	ENSG00000125249	+
chr13	97953674	97953675	IPO5	ENSG00000065150	+
chr13	98143097	98143098	FARP1	ENSG00000152767	+
chr13	98177267	98177268	RNF113B	ENSG00000139797	-
chr13	98577151	98577152	STK24	ENSG00000102572	-
chr13	98752675	98752676	SLC15A1	ENSG00000088386	-
chr13	99086406	99086407	DOCK9	ENSG00000088387	-
chr13	99200757	99200758	UBAC2-AS1	ENSG00000228889	-
chr13	99200908	99200909	UBAC2	ENSG00000134882	+
chr13	99258428	99258429	GPR18	ENSG00000125245	-
chr13	99307495	99307496	GPR183	ENSG00000169508	-
chr13	99499306	99499307	LINC01232	ENSG00000280734	-
chr13	99501373	99501374	TM9SF2	ENSG00000125304	+
chr13	99577111	99577112	LINC01039	ENSG00000234168	+
chr13	99606663	99606664	CLYBL	ENSG00000125246	+
chr13	99971924	99971925	ZIC5	ENSG00000139800	-
chr13	99981771	99981772	ZIC2	ENSG00000043355	+
chr13	100089014	100089015	PCCA	ENSG00000175198	+
chr13	100533802	100533803	GGACT	ENSG00000134864	-
chr13	100674935	100674936	TMTC4	ENSG00000125247	-
chr13	100944364	100944365	LINC00411	ENSG00000229599	-
chr13	101416462	101416463	NALCN	ENSG00000102452	-
chr13	101452592	101452593	ITGBL1	ENSG00000198542	+
chr13	102402428	102402429	FGF14	ENSG00000102466	-
chr13	102394577	102394578	FGF14-AS2	ENSG00000272143	+
chr13	102596935	102596936	TPP2	ENSG00000134900	+
chr13	102694521	102694522	METTL21C	ENSG00000139780	-
chr13	102759072	102759073	CCDC168	ENSG00000175820	-
chr13	102773821	102773822	TEX30	ENSG00000151287	-
chr13	102799054	102799055	KDELC1	ENSG00000134901	-
chr13	102799048	102799049	BIVM	ENSG00000134897	+
chr13	102807145	102807146	BIVM-ERCC5	ENSG00000270181	+
chr13	102845840	102845841	ERCC5	ENSG00000134899	+
chr13	103066846	103066847	SLC10A2	ENSG00000125255	-
chr13	103425199	103425200	LINC01309	ENSG00000234551	+
chr13	105466215	105466216	DAOA	ENSG00000182346	+
chr13	105706829	105706830	LINC00343	ENSG00000226620	+
chr13	106376562	106376563	LINC00460	ENSG00000233532	+
chr13	106535040	106535041	EFNB2	ENSG00000125266	-
chr13	106568166	106568167	ARGLU1	ENSG00000134884	-
chr13	106617809	106617810	LINC00551	ENSG00000272274	+
chr13	106653879	106653880	LINC00443	ENSG00000230156	+
chr13	107867112	107867113	FAM155A	ENSG00000204442	-
chr13	108215534	108215535	LIG4	ENSG00000174405	-
chr13	108218414	108218415	ABHD13	ENSG00000139826	+
chr13	108269628	108269629	TNFSF13B	ENSG00000102524	+
chr13	108596151	108596152	MYO16	ENSG00000041515	+
chr13	109400695	109400696	LINC00399	ENSG00000229792	+
chr13	109786567	109786568	IRS2	ENSG00000185950	-
chr13	110053284	110053285	LINC00396	ENSG00000231428	+
chr13	110307157	110307158	COL4A1	ENSG00000187498	-
chr13	110307266	110307267	COL4A2	ENSG00000134871	+
chr13	110561737	110561738	RAB20	ENSG00000139832	-
chr13	110615459	110615460	NAXD	ENSG00000213995	+
chr13	110706180	110706181	CARS2	ENSG00000134905	-
chr13	110713262	110713263	ING1	ENSG00000153487	+
chr13	110813084	110813085	LINC00567	ENSG00000259831	-
chr13	110870308	110870309	LINC00346	ENSG00000255874	-
chr13	110915107	110915108	ANKRD10	ENSG00000088448	-
chr13	111095837	111095838	LINC00368	ENSG00000225870	+
chr13	111114618	111114619	ARHGEF7	ENSG00000102606	+
chr13	111320643	111320644	TEX29	ENSG00000153495	+
chr13	111893377	111893378	LINC00354	ENSG00000226903	+
chr13	111972309	111972310	LINC00403	ENSG00000224243	+
chr13	112067598	112067599	SOX1	ENSG00000182968	+
chr13	112197332	112197333	LINC01070	ENSG00000260102	+
chr13	112313466	112313467	LINC01043	ENSG00000260343	+
chr13	112331225	112331226	LINC01044	ENSG00000223626	-
chr13	112376336	112376337	SPACA7	ENSG00000153498	+
chr13	112588185	112588186	TUBGCP3	ENSG00000126216	-
chr13	112647043	112647044	ATP11AUN	ENSG00000197595	+
chr13	112690328	112690329	ATP11A	ENSG00000068650	+
chr13	113001713	113001714	MCF2L	ENSG00000126217	+
chr13	113105787	113105788	F7	ENSG00000057593	+
chr13	113122798	113122799	F10	ENSG00000126218	+
chr13	113158653	113158654	PROZ	ENSG00000126231	+
chr13	113208920	113208921	PCID2	ENSG00000126226	-
chr13	113208771	113208772	CUL4A	ENSG00000139842	+
chr13	113297153	113297154	LAMP1	ENSG00000185896	+
chr13	113364148	113364149	GRTP1	ENSG00000139835	-
chr13	113453524	113453525	ADPRHL1	ENSG00000153531	-
chr13	113490708	113490709	DCUN1D2	ENSG00000150401	-
chr13	113490992	113490993	TMCO3	ENSG00000150403	+
chr13	113584740	113584741	TFDP1	ENSG00000198176	+
chr13	113658198	113658199	ATP4B	ENSG00000186009	-
chr13	113751089	113751090	LINC00552	ENSG00000279770	-
chr13	113759242	113759243	TMEM255B	ENSG00000184497	+
chr13	113864103	113864104	GAS6	ENSG00000183087	-
chr13	113864176	113864177	GAS6-AS2	ENSG00000272695	+
chr13	113883486	113883487	LINC00454	ENSG00000226921	-
chr13	113895102	113895103	LINC00452	ENSG00000229373	+
chr13	113928991	113928992	LINC00565	ENSG00000260910	-
chr13	114132623	114132624	RASA3	ENSG00000185989	-
chr13	114234844	114234845	CDC16	ENSG00000130177	+
chr13	114281583	114281584	UPF3A	ENSG00000169062	+
chr13	114314334	114314335	CHAMP1	ENSG00000198824	+
chr14	18601116	18601117	OR11H12	ENSG00000257115	+
chr14	18967433	18967434	POTEG	ENSG00000187537	+
chr14	19434341	19434342	POTEM	ENSG00000222036	-
chr14	19714332	19714333	OR11H2	ENSG00000258453	-
chr14	19747427	19747428	OR4Q3	ENSG00000182652	+
chr14	19780322	19780323	OR4M1	ENSG00000176299	+
chr14	19803769	19803770	OR4N2	ENSG00000176294	+
chr14	19876267	19876268	OR4K2	ENSG00000165762	+
chr14	19920606	19920607	OR4K5	ENSG00000176281	+
chr14	19935607	19935608	OR4K1	ENSG00000155249	+
chr14	19975518	19975519	OR4K15	ENSG00000169488	+
chr14	20015193	20015194	OR4K14	ENSG00000169484	-
chr14	20034758	20034759	OR4K13	ENSG00000176253	-
chr14	20060044	20060045	OR4L1	ENSG00000176246	+
chr14	20117406	20117407	OR4K17	ENSG00000176230	+
chr14	20143735	20143736	OR4N5	ENSG00000184394	+
chr14	20197335	20197336	OR11G2	ENSG00000196832	+
chr14	20223709	20223710	OR11H6	ENSG00000176219	+
chr14	20242791	20242792	OR11H4	ENSG00000176198	+
chr14	20305994	20305995	TTC5	ENSG00000136319	-
chr14	20333312	20333313	CCNB1IP1	ENSG00000100814	-
chr14	20343613	20343614	PARP2	ENSG00000129484	+
chr14	20413420	20413421	TEP1	ENSG00000129566	-
chr14	20435642	20435643	KLHL33	ENSG00000185271	-
chr14	20455108	20455109	OSGEP	ENSG00000092094	-
chr14	20455130	20455131	APEX1	ENSG00000100823	+
chr14	20461612	20461613	TMEM55B	ENSG00000165782	-
chr14	20469378	20469379	PNP	ENSG00000198805	+
chr14	20510471	20510472	RNASE10	ENSG00000182545	+
chr14	20560931	20560932	RNASE9	ENSG00000188655	-
chr14	20590258	20590259	RNASE11	ENSG00000173464	-
chr14	20590823	20590824	RNASE12	ENSG00000258436	-
chr14	20641691	20641692	OR6S1	ENSG00000181803	-
chr14	20684176	20684177	ANG	ENSG00000214274	+
chr14	20684212	20684213	RNASE4	ENSG00000258818	+
chr14	20745939	20745940	EDDM3A	ENSG00000181562	+
chr14	20768426	20768427	EDDM3B	ENSG00000181552	+
chr14	20781050	20781051	RNASE6	ENSG00000169413	+
chr14	20802877	20802878	RNASE1	ENSG00000129538	-
chr14	20891402	20891403	RNASE3	ENSG00000169397	+
chr14	20919340	20919341	ECRP	ENSG00000136315	+
chr14	20955470	20955471	RNASE2	ENSG00000169385	+
chr14	20989805	20989806	METTL17	ENSG00000165792	+
chr14	20999254	20999255	SLC39A2	ENSG00000165794	+
chr14	21025105	21025106	NDRG2	ENSG00000165795	-
chr14	21030185	21030186	TPPP2	ENSG00000179636	+
chr14	21034785	21034786	RNASE13	ENSG00000206150	-
chr14	21042225	21042226	RNASE7	ENSG00000165799	+
chr14	21057821	21057822	RNASE8	ENSG00000173431	+
chr14	21070259	21070260	ARHGEF40	ENSG00000165801	+
chr14	21098649	21098650	ZNF219	ENSG00000165804	-
chr14	21098936	21098937	TMEM253	ENSG00000232070	+
chr14	21156025	21156026	OR5AU1	ENSG00000169327	-
chr14	21205503	21205504	LINC00641	ENSG00000258441	-
chr14	21269479	21269480	HNRNPC	ENSG00000092199	-
chr14	21287976	21287977	RPGRIP1	ENSG00000092200	+
chr14	21384266	21384267	SUPT16H	ENSG00000092201	-
chr14	21437298	21437299	CHD8	ENSG00000100888	-
chr14	21476973	21476974	RAB2B	ENSG00000129472	-
chr14	21477175	21477176	TOX4	ENSG00000092203	+
chr14	21511375	21511376	METTL3	ENSG00000165819	-
chr14	21537216	21537217	SALL2	ENSG00000165821	-
chr14	21570744	21570745	OR10G3	ENSG00000169208	-
chr14	21634940	21634941	OR10G2	ENSG00000255582	-
chr14	21665082	21665083	OR4E2	ENSG00000221977	+
chr14	21671017	21671018	OR4E1	ENSG00000276240	-
chr14	22589237	22589238	DAD1	ENSG00000129562	-
chr14	22598237	22598238	ABHD4	ENSG00000100439	+
chr14	22634844	22634845	OR6J1	ENSG00000255804	-
chr14	22766521	22766522	OXA1L	ENSG00000155463	+
chr14	22815898	22815899	SLC7A7	ENSG00000155465	-
chr14	22829882	22829883	MRPL52	ENSG00000172590	+
chr14	22836532	22836533	MMP14	ENSG00000157227	+
chr14	22871716	22871717	LRP10	ENSG00000197324	+
chr14	22883222	22883223	REM2	ENSG00000139890	+
chr14	22919187	22919188	RBM23	ENSG00000100461	-
chr14	22929585	22929586	PRMT5	ENSG00000100462	-
chr14	22957142	22957143	HAUS4	ENSG00000092036	-
chr14	22982642	22982643	AJUBA	ENSG00000129474	-
chr14	23010201	23010202	C14orf93	ENSG00000100802	-
chr14	23035145	23035146	PSMB5	ENSG00000100804	-
chr14	23042166	23042167	PSMB11	ENSG00000222028	+
chr14	23057538	23057539	CDH24	ENSG00000139880	-
chr14	23095614	23095615	ACIN1	ENSG00000100813	-
chr14	23095473	23095474	C14orf119	ENSG00000179933	+
chr14	23119611	23119612	CEBPE	ENSG00000092067	-
chr14	23183660	23183661	SLC7A8	ENSG00000092068	-
chr14	23237917	23237918	RNF212B	ENSG00000215277	+
chr14	23286100	23286101	HOMEZ	ENSG00000215271	-
chr14	23302848	23302849	PPP1R3E	ENSG00000235194	-
chr14	23306761	23306762	BCL2L2	ENSG00000129473	+
chr14	23306761	23306762	BCL2L2-PABPN1	ENSG00000258643	+
chr14	23320187	23320188	PABPN1	ENSG00000100836	+
chr14	23352912	23352913	SLC22A17	ENSG00000092096	-
chr14	23365633	23365634	EFS	ENSG00000100842	-
chr14	23372860	23372861	IL25	ENSG00000166090	+
chr14	23376807	23376808	CMTM5	ENSG00000166091	+
chr14	23408277	23408278	MYH6	ENSG00000197616	-
chr14	23435686	23435687	MYH7	ENSG00000092054	-
chr14	23469688	23469689	NGDN	ENSG00000129460	+
chr14	23551649	23551650	ZFHX2	ENSG00000136367	-
chr14	23555981	23555982	THTPA	ENSG00000259431	+
chr14	23567836	23567837	AP1G2	ENSG00000213983	-
chr14	23578800	23578801	JPH4	ENSG00000092051	-
chr14	23636363	23636364	DHRS2	ENSG00000100867	+
chr14	23953734	23953735	DHRS4	ENSG00000157326	+
chr14	23969873	23969874	DHRS4L2	ENSG00000187630	+
chr14	24051996	24051997	CARMIL3	ENSG00000186648	+
chr14	24071346	24071347	CPNE6	ENSG00000100884	+
chr14	24084623	24084624	NRL	ENSG00000129535	-
chr14	24094130	24094131	PCK2	ENSG00000100889	+
chr14	24114776	24114777	DCAF11	ENSG00000100897	+
chr14	24131465	24131466	FITM1	ENSG00000139914	+
chr14	24136157	24136158	PSME1	ENSG00000092010	+
chr14	24141588	24141589	EMC9	ENSG00000100908	-
chr14	24146646	24146647	PSME2	ENSG00000100911	-
chr14	24147449	24147450	RNF31	ENSG00000092098	+
chr14	24161212	24161213	IRF9	ENSG00000213928	+
chr14	24172024	24172025	REC8	ENSG00000100918	+
chr14	24188918	24188919	IPO4	ENSG00000196497	-
chr14	24195736	24195737	TM9SF1	ENSG00000100926	-
chr14	24205719	24205720	TSSK4	ENSG00000139908	+
chr14	24213830	24213831	CHMP4A	ENSG00000254505	-
chr14	24216070	24216071	MDP1	ENSG00000213920	-
chr14	24232385	24232386	NEDD8-MDP1	ENSG00000255526	-
chr14	24232370	24232371	NEDD8	ENSG00000129559	-
chr14	24232871	24232872	GMPR2	ENSG00000100938	+
chr14	24242674	24242675	TINF2	ENSG00000092330	-
chr14	24263210	24263211	TGM1	ENSG00000092295	-
chr14	24271627	24271628	RABGGTA	ENSG00000100949	-
chr14	24299460	24299461	DHRS1	ENSG00000157379	-
chr14	24299853	24299854	NOP9	ENSG00000196943	+
chr14	24311370	24311371	CIDEB	ENSG00000136305	-
chr14	24310150	24310151	LTB4R2	ENSG00000213906	+
chr14	24313106	24313107	LTB4R	ENSG00000213903	+
chr14	24335071	24335072	ADCY4	ENSG00000129467	-
